Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT,tradecount,Target,MA10,EMA10,RSI,MACD,Volatility,Lag1,Lag2,Lag3
2018-03-18 21:00:00.000,BTCUSDT,7660.0,8317.4,7640.81,8225.01,8177.230649,65189988.13216735,73548,0,7582.728,7665.797352779184,67.00996340767665,-49.008377861359804,0.08226008235856239,7660.0,7463.53,7436.0
2018-03-18 22:00:00.000,BTCUSDT,8225.01,8249.08,8026.0,8145.0,4583.476008,37258703.99994033,29947,1,7627.128,7752.9251068193325,63.6311434228607,-6.495801073672737,0.027388581952117855,8225.01,7660.0,7463.53
2018-03-18 23:00:00.000,BTCUSDT,8145.0,8259.01,8108.7,8189.99,3131.680285,25655625.31500856,20317,1,7685.526999999999,7832.391451033999,64.70872324364947,30.474745424641696,0.01835289176177265,8145.0,8225.01,7660.0
2018-03-19 00:00:00.000,BTCUSDT,8189.0,8456.0,8181.0,8285.75,4670.327763,39029433.98003645,26670,0,7765.111,7914.8202781187265,66.9531367509066,66.73195712076176,0.03318951211417192,8189.99,8145.0,8225.01
2018-03-19 01:00:00.000,BTCUSDT,8285.75,8310.0,8088.4,8238.65,2992.728254,24471484.07869788,19314,0,7850.476000000001,7973.6984093698675,64.77121583355017,90.62086135993559,0.02689761065223069,8285.75,8189.99,8145.0
2018-03-19 02:00:00.000,BTCUSDT,8238.65,8300.0,8140.0,8156.91,1771.549216,14539146.67133321,11931,1,7928.584,8007.009607666256,61.05268606370168,101.78395315575654,0.019615270978838802,8238.65,8285.75,8189.99
2018-03-19 03:00:00.000,BTCUSDT,8161.0,8224.97,8101.0,8169.25,1388.985157,11338018.74849306,9865,0,7997.009,8036.5078608178455,61.412847454716136,110.35442162079289,0.015175199681733248,8156.91,8238.65,8285.75
2018-03-19 04:00:00.000,BTCUSDT,8157.01,8252.13,8140.54,8168.87,1378.332505,11286070.8881234,9372,1,8070.296,8060.57370430551,61.39401968693332,115.78126247948694,0.013660396113538253,8169.25,8156.91,8238.65
2018-03-19 05:00:00.000,BTCUSDT,8168.78,8340.0,8145.01,8326.87,1947.128816,16112485.85703338,13419,0,8156.63,8108.991212613599,66.05402167737545,131.3176048903788,0.023416962195879094,8168.87,8169.25,8156.91
2018-03-19 06:00:00.000,BTCUSDT,8317.11,8367.97,8236.0,8284.1,1679.217201,13933160.64880826,9931,1,8219.04,8140.829173956581,63.80870154128848,138.58160415942075,0.015930517497374407,8326.87,8168.87,8169.25
2018-03-19 07:00:00.000,BTCUSDT,8287.0,8314.72,8250.09,8289.01,986.573152,8173977.91545534,7051,1,8225.439999999999,8167.771142328112,63.96015835143928,143.08517504930296,0.007797071061562141,8284.1,8326.87,8168.87
2018-03-19 08:00:00.000,BTCUSDT,8292.92,8400.81,8277.6,8306.02,2139.373028,17847934.99679715,14886,0,8241.542,8192.907298268456,64.51420544343779,146.33993657215342,0.014833819326223525,8289.01,8284.1,8326.87
2018-03-19 09:00:00.000,BTCUSDT,8314.98,8324.99,8158.0,8184.13,2120.9907,17434492.15406517,14348,1,8240.956,8191.311425856009,57.67226540800947,137.49885301800896,0.02040412359041215,8306.02,8289.01,8284.1
2018-03-19 10:00:00.000,BTCUSDT,8186.54,8250.56,8089.0,8218.31,2263.908911,18481331.67185044,15082,1,8234.212,8196.220257518553,58.98581554978922,131.73174934432882,0.019658542936443077,8184.13,8306.02,8289.01
2018-03-19 11:00:00.000,BTCUSDT,8218.31,8360.07,8203.94,8330.0,1615.595668,13384858.49427254,10295,0,8243.347,8220.543847060633,63.023851813499085,134.62189034820585,0.018743097238895463,8218.31,8184.13,8306.02
2018-03-19 12:00:00.000,BTCUSDT,8330.0,8335.0,8206.61,8269.93,1353.925905,11203088.81331631,8520,1,8254.649000000001,8229.523147595064,59.62381277543825,130.5601844071034,0.015524919799804764,8330.0,8218.31,8184.13
2018-03-19 13:00:00.000,BTCUSDT,8269.92,8594.99,8205.01,8529.02,4254.150513,35865767.68903989,24383,1,8290.626,8283.977120759599,67.71418372282754,146.5582189614288,0.04572389324916574,8269.93,8330.0,8218.31
2018-03-19 14:00:00.000,BTCUSDT,8534.28,8705.23,8511.0,8558.9,5668.641773,48723908.3990831,32636,0,8329.628999999999,8333.963098803308,68.49814371605873,159.8057022280791,0.022693336760564977,8529.02,8269.93,8330.0
2018-03-19 15:00:00.000,BTCUSDT,8552.05,8597.89,8485.0,8550.0,2013.893868,17209738.0320316,14478,0,8351.942,8373.242535384525,67.96874186283515,167.65366544578956,0.013203508771929757,8558.9,8529.02,8269.93
2018-03-19 16:00:00.000,BTCUSDT,8550.0,8630.0,8366.0,8372.8,2639.86743,22576473.14307263,19244,0,8360.812,8373.16207440552,58.30642141998524,157.75615895885767,0.031530670743359454,8550.0,8558.9,8529.02
2018-03-19 17:00:00.000,BTCUSDT,8391.76,8419.98,8230.7,8305.0,4347.195859,36183364.83642051,25510,0,8362.411,8360.768969968154,55.08003014616604,142.79536431571978,0.02279108970499685,8372.8,8550.0,8558.9
2018-03-19 18:00:00.000,BTCUSDT,8304.99,8420.0,8260.0,8298.98,1718.179517,14353958.09174113,11714,1,8361.706999999999,8349.534611792127,54.79012599968128,128.9664184919984,0.019279477718948595,8305.0,8372.8,8550.0
2018-03-19 19:00:00.000,BTCUSDT,8298.98,8474.93,8290.0,8395.81,1940.806816,16266541.46800252,12824,1,8382.875,8357.948318739012,58.567575996848205,124.3864020376077,0.022026463200096276,8298.98,8305.0,8372.8
2018-03-19 20:00:00.000,BTCUSDT,8395.0,8518.12,8360.26,8420.0,1819.376492,15348103.21974867,12069,0,8403.044,8369.230442604647,59.4784577732564,121.31024781222914,0.018748218527315983,8395.81,8298.98,8305.0
2018-03-19 21:00:00.000,BTCUSDT,8415.01,8480.0,8367.0,8374.01,1165.15149,9813653.58135441,8939,1,8407.445000000002,8370.099453040166,56.91649935557232,113.8489845551685,0.013494132440730307,8420.0,8395.81,8298.98
2018-03-19 22:00:00.000,BTCUSDT,8373.01,8575.0,8365.0,8505.01,1537.760079,13009490.84966839,12662,1,8430.953,8394.6286433965,61.94477667468065,117.15598360385229,0.024691328993146393,8374.01,8420.0,8395.81
2018-03-19 23:00:00.000,BTCUSDT,8505.01,8630.07,8442.15,8600.0,1883.424829,16067854.7536824,15271,0,8438.051,8431.968890051681,65.12336369861163,125.98937620776269,0.02185116279069768,8505.01,8374.01,8420.0
2018-03-20 00:00:00.000,BTCUSDT,8595.01,8605.3,8433.0,8507.0,1894.918148,16107723.39114754,13904,0,8432.861,8445.610910042284,59.852387507552606,124.0555456130187,0.02025390854590329,8600.0,8505.01,8374.01
2018-03-20 01:00:00.000,BTCUSDT,8510.0,8549.99,8410.0,8459.91,1567.521286,13307443.67501668,10558,1,8423.852,8448.21074458005,57.32245219856912,117.37023052467885,0.016547457360657474,8507.0,8600.0,8505.01
2018-03-20 02:00:00.000,BTCUSDT,8459.92,8610.0,8435.0,8577.0,1567.994572,13378608.80053404,10196,1,8444.272,8471.626972838223,61.661898683716664,120.13540838395966,0.020403404453771715,8459.91,8507.0,8600.0
2018-03-20 03:00:00.000,BTCUSDT,8579.9,8667.0,8532.01,8599.97,1917.752334,16482552.27836967,11760,0,8473.769,8494.962068685818,62.468132348186735,122.76515846306756,0.01569656638337108,8577.0,8459.91,8507.0
2018-03-20 04:00:00.000,BTCUSDT,8600.0,8600.0,8405.0,8456.0,1665.830598,14163149.84248292,12311,1,8489.471000000001,8487.878056197487,54.703183149301964,111.94168449697645,0.02306054872280038,8599.97,8577.0,8459.91
2018-03-20 05:00:00.000,BTCUSDT,8457.73,8497.0,8372.0,8475.95,1481.177325,12496144.41164048,10315,1,8497.485,8485.709318707035,55.52812085886286,103.7775190307002,0.01474760941251423,8456.0,8599.97,8577.0
2018-03-20 06:00:00.000,BTCUSDT,8475.95,8544.0,8430.99,8489.99,1144.478231,9716250.98340014,8408,0,8504.484,8486.487624396665,56.13359336073478,97.31844330605963,0.013310969742013857,8475.95,8456.0,8599.97
2018-03-20 07:00:00.000,BTCUSDT,8489.99,8510.0,8340.0,8385.12,1220.376718,10301438.5494905,8508,0,8505.595,8468.057147233634,50.592862684230646,82.78317379751206,0.02027400919724464,8489.99,8475.95,8456.0
2018-03-20 08:00:00.000,BTCUSDT,8385.12,8410.0,8302.0,8331.25,2736.232788,22840465.37184756,12624,1,8488.219000000001,8443.183120463882,47.97332639062524,66.15442220195473,0.01296324081020255,8385.12,8489.99,8475.95
2018-03-20 09:00:00.000,BTCUSDT,8331.25,8467.0,8280.0,8436.83,1986.607388,16612490.787935,10935,1,8471.902,8442.028007652267,53.0988477129931,60.79463765042783,0.022164723006152784,8331.25,8385.12,8489.99
2018-03-20 10:00:00.000,BTCUSDT,8436.74,8496.0,8410.0,8473.99,1121.278103,9481891.28150623,7161,1,8468.600999999999,8447.839278988218,54.78715895997337,58.86689035050949,0.010148702087210394,8436.83,8331.25,8385.12
2018-03-20 11:00:00.000,BTCUSDT,8468.68,8555.0,8430.0,8516.0,1334.113016,11343321.33950224,9055,1,8474.21,8460.232137353996,56.68545699047291,60.0369243423047,0.014678252700798497,8473.99,8436.83,8331.25
2018-03-20 12:00:00.000,BTCUSDT,8517.44,8588.03,8450.01,8539.0,1360.715502,11597504.84382587,10340,0,8470.41,8474.553566925997,57.731804969874936,62.10419400149112,0.016163485185618977,8516.0,8473.99,8436.83
2018-03-20 13:00:00.000,BTCUSDT,8538.99,8570.0,8444.0,8462.0,1210.815555,10302205.17783186,9723,1,8456.613,8472.27110021218,53.10652662234292,56.873659472346844,0.014890096903805246,8539.0,8516.0,8473.99
2018-03-20 14:00:00.000,BTCUSDT,8468.88,8515.05,8429.0,8493.07,1308.657818,11090050.18455974,8709,1,8460.32,8476.05271835542,54.684166662588844,54.60604798116765,0.010131789800390116,8462.0,8539.0,8516.0
2018-03-20 15:00:00.000,BTCUSDT,8493.08,8600.0,8485.99,8513.97,1619.274096,13833483.05237206,10134,1,8464.122,8482.946769563525,55.76231283996649,53.87437461364789,0.01339093278458818,8493.07,8462.0,8539.0
2018-03-20 16:00:00.000,BTCUSDT,8513.97,8833.81,8513.88,8810.13,4547.898678,39769844.37372972,30874,1,8496.136,8542.434629642883,67.54559200074115,76.31247240703124,0.03631387959088008,8513.97,8493.07,8462.0
2018-03-20 17:00:00.000,BTCUSDT,8810.13,8891.3,8760.01,8870.0,2995.683664,26436878.13447054,17869,0,8544.624,8601.991969707813,69.3244204646176,97.79847526615595,0.014801578354002148,8810.13,8513.97,8493.07
2018-03-20 18:00:00.000,BTCUSDT,8870.01,8890.13,8784.01,8820.0,1835.509414,16212948.27132857,12344,1,8593.499,8641.629793397302,66.06759627953807,109.52912166272108,0.012031746031745916,8870.0,8810.13,8513.97
2018-03-20 19:00:00.000,BTCUSDT,8820.0,8968.95,8813.86,8950.0,2152.4018,19171214.5356504,15461,0,8644.815999999999,8697.6971036887,70.0122587881375,127.84197429065534,0.017328491620111748,8820.0,8870.0,8810.13
2018-03-20 20:00:00.000,BTCUSDT,8950.0,9050.0,8822.24,8903.48,3206.66705,28725154.08397985,22138,1,8687.765000000001,8735.112175745302,67.01021332754385,137.02176510409845,0.025581008774097344,8950.0,8820.0,8870.0
2018-03-20 21:00:00.000,BTCUSDT,8903.48,9010.0,8859.0,8987.01,1674.731262,14974698.00988376,11759,0,8734.866,8780.911780155247,69.5361122108192,149.3157691305405,0.016802028705876593,8903.48,8950.0,8820.0
2018-03-20 22:00:00.000,BTCUSDT,8989.0,8997.96,8891.37,8945.0,1560.781969,13965188.16006046,10721,0,8775.466,8810.746001945203,66.7672899006782,153.89499428937052,0.01191615427613173,8987.01,8903.48,8950.0
2018-03-20 23:00:00.000,BTCUSDT,8949.96,8951.0,8810.96,8909.98,1753.68852,15568743.93004842,12454,1,8820.264,8828.788547046075,64.46296813454676,152.93529896606742,0.015717206997097735,8945.0,8987.01,8903.48
2018-03-21 00:00:00.000,BTCUSDT,8909.96,8968.94,8860.01,8958.52,1458.244554,12993016.78978455,9934,1,8866.809,8852.376083946789,66.20402389963255,154.3126852630121,0.01215937453954451,8909.98,8945.0,8987.01
2018-03-21 01:00:00.000,BTCUSDT,8949.12,8984.0,8932.65,8972.0,1107.646092,9925222.35293934,7768,0,8912.612,8874.125886865555,66.69206239094802,154.708612586679,0.005723361569326835,8958.52,8909.98,8945.0
2018-03-21 02:00:00.000,BTCUSDT,8974.0,9008.1,8923.0,8936.27,1111.892087,9964898.32750211,8203,1,8925.226,8885.424816526363,64.0517933531716,150.40549453443418,0.009522988898052583,8972.0,8958.52,8909.98
2018-03-21 03:00:00.000,BTCUSDT,8948.09,9078.0,8933.0,9042.23,1116.651855,10045804.68737182,9286,1,8942.449,8913.934849885207,68.08674846043392,153.7727325899741,0.016035867258408602,8936.27,8972.0,8958.52
2018-03-21 04:00:00.000,BTCUSDT,9042.23,9145.3,9025.76,9073.83,2404.099656,21846058.10140055,14745,0,8967.832,8943.006695360624,69.19715528038434,157.17928397149444,0.013174150276123649,9042.23,8936.27,8972.0
2018-03-21 05:00:00.000,BTCUSDT,9065.09,9116.0,9025.17,9041.84,1030.422744,9355535.09576845,8935,1,8977.016,8960.976387113238,66.66819727431596,155.50510874081738,0.010045521707970935,9073.83,9042.23,8936.27
2018-03-21 06:00:00.000,BTCUSDT,9047.93,9089.0,8990.01,9066.8,1204.434418,10882489.92683345,11008,0,8993.348,8980.21704400174,67.6612928672026,154.41240611005014,0.010917854149203664,9041.84,9073.83,9042.23
2018-03-21 07:00:00.000,BTCUSDT,9074.99,9096.02,8900.0,8931.01,1874.630865,16848779.90500077,12527,1,8987.748,8971.270308728697,57.60574101016585,140.96436380833802,0.0219482454951904,9066.8,9041.84,9073.83
2018-03-21 08:00:00.000,BTCUSDT,8931.0,8998.0,8880.0,8965.0,1778.721354,15903914.18223614,12283,1,8989.748,8970.130252596207,59.23872323206103,131.53316982485012,0.013162297824874512,8931.01,9066.8,9041.84
2018-03-21 09:00:00.000,BTCUSDT,8959.0,9079.99,8950.0,9040.0,1227.28148,11072112.35382602,8716,1,9002.75,8982.83384303326,62.656792128576946,128.62801021015184,0.014379424778761038,8965.0,8931.01,9066.8
2018-03-21 10:00:00.000,BTCUSDT,9035.6,9099.0,9035.3,9050.01,859.277188,7790472.62982047,7962,1,9011.899000000001,8995.047689754487,63.10152471426736,125.68456025322303,0.0070386662556174776,9040.0,8965.0,8931.01
2018-03-21 11:00:00.000,BTCUSDT,9051.0,9125.0,9050.01,9063.0,1294.610975,11766757.22607192,11495,0,9020.999,9007.40265525367,63.705594034272096,122.98237512738706,0.008274302107469909,9050.01,9040.0,8965.0
2018-03-21 12:00:00.000,BTCUSDT,9063.0,9093.0,8956.0,9030.0,1366.67293,12335493.95611063,12227,0,9030.372,9011.511263389368,60.97462384021333,116.8312913378868,0.015171650055370986,9063.0,9050.01,9040.0
2018-03-21 13:00:00.000,BTCUSDT,9033.99,9081.0,8976.0,9016.07,1292.078043,11676451.62261767,9631,1,9027.756,9012.340124591301,59.80908063451949,109.5694303479595,0.011645872314655942,9030.0,9063.0,9050.01
2018-03-21 14:00:00.000,BTCUSDT,9020.0,9100.05,9001.0,9050.0,1203.60717,10892871.89405556,9923,0,9025.373,9019.18737466561,61.7280888063786,105.33795030915098,0.01094475138121539,9016.07,9030.0,9063.0
2018-03-21 15:00:00.000,BTCUSDT,9050.0,9177.01,9036.0,9039.99,2357.274057,21490174.42892773,15927,0,9025.188,9022.969670180953,60.80567059849264,100.02373716980946,0.015598468582376774,9050.0,9016.07,9030.0
2018-03-21 16:00:00.000,BTCUSDT,9039.99,9069.99,8803.0,8846.72,4863.043894,43316635.15514781,32891,0,9003.18,8990.924275602598,46.39127599976988,79.30275836069814,0.030179546769876272,9039.99,9050.0,9016.07
2018-03-21 17:00:00.000,BTCUSDT,8850.0,8907.0,8750.6,8832.26,3774.537311,33260686.58652833,25630,1,8993.305,8962.076225493034,45.521794731563176,61.01113384232667,0.017707812043576573,8846.72,9039.99,9050.0
2018-03-21 18:00:00.000,BTCUSDT,8832.26,8939.89,8777.57,8879.0,2329.291791,20665559.93142584,16548,0,8984.705,8946.971457221574,48.85838911307977,49.71335242374698,0.018281337988512187,8832.26,8846.72,9039.99
2018-03-21 19:00:00.000,BTCUSDT,8880.0,8965.0,8854.03,8862.92,1432.224026,12768436.11119067,10039,1,8966.997,8931.68937409038,47.77431954717957,39.01254530179722,0.012520704237429577,8879.0,8832.26,8846.72
2018-03-21 20:00:00.000,BTCUSDT,8862.78,8916.0,8820.02,8872.0,1158.905733,10281650.62581234,8648,1,8949.196,8920.836760619402,48.469609461481646,30.908465131587946,0.010818304779080204,8862.92,8879.0,8832.26
2018-03-21 21:00:00.000,BTCUSDT,8872.0,8950.0,8865.0,8908.0,1036.723372,9241783.50339525,8396,0,8933.696,8918.502804143147,51.241242854376026,27.078676221804926,0.009541984732824428,8872.0,8862.92,8879.0
2018-03-21 22:00:00.000,BTCUSDT,8908.03,8934.22,8810.0,8813.5,1137.48662,10101722.18354069,8714,1,8912.045999999998,8899.411385208028,44.47831616142154,16.231078913891906,0.014094287173086667,8908.0,8872.0,8862.92
2018-03-21 23:00:00.000,BTCUSDT,8813.51,8930.0,8777.0,8885.0,1552.647156,13730945.7839243,12260,1,8898.939,8896.791133352022,49.86940850047464,13.250983257676126,0.01722003376477209,8813.5,8908.0,8872.0
2018-03-22 00:00:00.000,BTCUSDT,8884.82,9050.0,8860.0,9023.07,1372.323651,12282416.55404489,9596,1,8896.246000000001,8919.750927288018,58.29144714355005,21.77927317650756,0.021057134655943045,8885.0,8813.5,8908.0
2018-03-22 01:00:00.000,BTCUSDT,9034.83,9090.0,8976.16,9067.43,1310.020477,11840607.6668075,9014,0,8898.99,8946.601667781106,60.582725678652125,31.75147441574518,0.01255482534742481,9023.07,8885.0,8813.5
2018-03-22 02:00:00.000,BTCUSDT,9067.43,9080.0,9030.02,9049.96,933.060033,8447412.11977159,6467,0,8919.314,8965.394091820905,59.203342136314895,37.80899419673551,0.0055226763433208065,9067.43,9023.07,8885.0
2018-03-22 03:00:00.000,BTCUSDT,9049.96,9100.0,8980.0,9017.01,1280.342398,11572962.30182156,9043,1,8937.789,8974.778802398921,56.586392087783665,39.49555249584046,0.013308180871486225,9049.96,9067.43,9023.07
2018-03-22 04:00:00.000,BTCUSDT,9019.0,9037.0,8968.08,9030.0,839.477456,7557685.02956622,6335,0,8952.889,8984.819020144572,57.38611358138564,41.40307763051169,0.007632336655592478,9017.01,9049.96,9067.43
2018-03-22 05:00:00.000,BTCUSDT,9030.01,9052.9,8971.0,9004.99,726.934192,6555203.18359986,6536,0,8967.096000000001,8988.486471027378,55.274909798576516,40.430647720291745,0.009094957351424003,9030.0,9017.01,9049.96
2018-03-22 06:00:00.000,BTCUSDT,9002.25,9042.12,8987.32,8994.99,1017.174344,9171197.47533955,7246,0,8979.395,8989.66893084058,54.412931254630585,38.410303514618136,0.00609228025823276,9004.99,9030.0,9017.01
2018-03-22 07:00:00.000,BTCUSDT,8991.0,9016.0,8889.0,8955.09,1456.323839,13021947.70069879,9788,1,8984.104000000001,8983.381852505929,50.995809286405134,33.20678251570462,0.014181878685753019,8994.99,9004.99,9030.0
2018-03-22 08:00:00.000,BTCUSDT,8955.0,9000.0,8947.03,9000.0,598.610685,5369560.247544,5423,0,9002.754,8986.403333868486,54.46225736246976,32.33408905483884,0.0058855555555554825,8955.09,8994.99,9004.99
2018-03-22 09:00:00.000,BTCUSDT,8995.01,9020.0,8724.68,8785.01,3472.553455,30615691.8512335,21849,0,8992.755000000001,8949.786364074216,39.90845971654168,14.131675784303297,0.03361635331092391,9000.0,8955.09,8994.99
2018-03-22 10:00:00.000,BTCUSDT,8785.31,8799.86,8645.91,8724.0,3785.642198,32969413.55994248,23425,0,8962.848,8908.734297878904,36.89531901061347,-5.1574135391565505,0.01764672168729949,8785.01,9000.0,8955.09
2018-03-22 11:00:00.000,BTCUSDT,8725.0,8766.58,8620.0,8642.01,2091.553593,18183220.51646451,15333,1,8920.306,8860.23897099183,33.260915148072414,-26.75168678643604,0.0169613319123676,8724.0,8785.01,9000.0
2018-03-22 12:00:00.000,BTCUSDT,8645.0,8753.54,8632.74,8715.0,1770.703724,15416594.26063252,11402,0,8886.81,8833.83188535695,39.0197942527694,-37.542850307392655,0.01386115892140001,8642.01,8724.0,8785.01
2018-03-22 13:00:00.000,BTCUSDT,8715.0,8724.92,8556.98,8588.14,2309.020984,19944703.11433601,14783,0,8843.922999999999,8789.16063347387,33.5939770051741,-55.68951289153301,0.019554874512991233,8715.0,8642.01,8724.0
2018-03-22 14:00:00.000,BTCUSDT,8588.15,8650.0,8465.1,8471.0,3713.996174,31719361.64374062,23645,1,8788.023,8731.313245569529,29.513044637480903,-78.61684667806549,0.021827411167512648,8588.14,8715.0,8642.01
2018-03-22 15:00:00.000,BTCUSDT,8470.0,8620.0,8467.01,8611.51,3045.259462,26057498.88187553,19284,0,8748.675,8709.53083728416,39.07373454739281,-84.47516407004332,0.017765757689417974,8471.0,8588.14,8715.0
2018-03-22 16:00:00.000,BTCUSDT,8611.51,8673.0,8553.0,8608.99,2316.745295,19967381.53990341,15858,1,8710.075,8691.250685050674,38.9716389202755,-88.3033595871766,0.013938917341058591,8611.51,8471.0,8588.14
2018-03-22 17:00:00.000,BTCUSDT,8608.99,8694.7,8550.01,8672.89,1537.612414,13261792.69563714,10362,0,8681.855,8687.912378677825,43.036134647421335,-85.19891607966201,0.016683020308109583,8608.99,8611.51,8471.0
2018-03-22 18:00:00.000,BTCUSDT,8672.9,8695.28,8621.1,8661.0,1181.272249,10227882.9410224,8720,0,8647.954999999998,8683.019218918222,42.46935234366421,-82.74422198027605,0.008564830850941034,8672.89,8608.99,8611.51
2018-03-22 19:00:00.000,BTCUSDT,8648.26,8685.0,8534.0,8610.99,1369.880742,11795255.30451702,9167,0,8630.553,8669.922997296728,40.078492667423816,-83.86747621032555,0.01753573050253223,8661.0,8672.89,8608.99
2018-03-22 20:00:00.000,BTCUSDT,8610.0,8611.0,8550.0,8586.97,817.342491,7013783.56439221,6312,1,8616.85,8654.840634151868,38.9444615165312,-85.70788933973381,0.0071037863181075515,8610.99,8661.0,8672.89
2018-03-22 21:00:00.000,BTCUSDT,8586.96,8640.0,8510.2,8600.12,1100.80866,9443521.28747135,8153,1,8612.661,8644.891427942437,39.94628433958467,-85.1240775255701,0.015092812658427936,8586.97,8610.99,8661.0
2018-03-22 22:00:00.000,BTCUSDT,8607.6,8709.99,8598.0,8706.98,1078.039199,9347613.56828426,8616,1,8611.859,8656.18025922563,47.486912250695354,-75.17215570506414,0.012862094549430433,8600.12,8586.97,8610.99
2018-03-22 23:00:00.000,BTCUSDT,8709.49,8770.0,8660.0,8722.9,1492.859094,13021422.33466173,10092,0,8625.335000000001,8668.311121184606,48.523928590652034,-65.2484317066046,0.012610485045111145,8706.98,8600.12,8586.97
2018-03-23 00:00:00.000,BTCUSDT,8720.0,8729.5,8625.01,8630.8,923.576293,8017398.37613022,6500,0,8641.314999999999,8661.49091733286,43.20795291270112,-64.0768709476215,0.012106641331046924,8722.9,8706.98,8600.12
2018-03-23 01:00:00.000,BTCUSDT,8630.8,8645.0,8545.94,8580.0,1452.592045,12484278.62395141,8206,0,8638.163999999999,8646.674386908704,40.56798166439446,-66.48118236496884,0.011545454545454486,8630.8,8722.9,8706.98
2018-03-23 02:00:00.000,BTCUSDT,8580.0,8599.98,8367.0,8431.0,3585.397503,30227131.95155873,21049,0,8620.365,8607.460862016213,34.00519844249605,-79.4933217105845,0.027633732653303232,8580.0,8630.8,8722.9
2018-03-23 03:00:00.000,BTCUSDT,8430.15,8431.0,8330.0,8410.05,1725.783652,14467438.08530427,12106,0,8594.081,8571.567978013265,33.192138921789805,-90.45333605019187,0.012009441085368102,8431.0,8580.0,8630.8
2018-03-23 04:00:00.000,BTCUSDT,8400.65,8485.0,8378.95,8403.14,1545.567326,13035912.02356496,9810,1,8568.295,8540.94470928358,32.91261555003342,-98.56065969461088,0.01262028241823881,8410.05,8431.0,8580.0
2018-03-23 05:00:00.000,BTCUSDT,8400.18,8429.3,8351.0,8429.07,1277.099463,10708712.39708004,7864,0,8550.103,8520.603853050201,35.12061403252204,-101.72086300924457,0.00928928102388511,8403.14,8410.05,8431.0
2018-03-23 06:00:00.000,BTCUSDT,8429.07,8505.0,8345.0,8380.0,2036.313835,17131904.05145611,12105,1,8529.405999999999,8495.039516131983,32.91299781488745,-106.95200961747105,0.01909307875894988,8429.07,8403.14,8410.05
2018-03-23 07:00:00.000,BTCUSDT,8380.0,8440.0,8366.0,8398.65,973.468488,8174900.6369047,7771,1,8509.259,8477.514149562532,34.595730144834306,-108.34391069665253,0.008810939853428824,8380.0,8429.07,8403.14
2018-03-23 08:00:00.000,BTCUSDT,8398.58,8530.0,8378.03,8481.0,2077.892488,17618566.96221476,11023,1,8486.661,8478.147940551162,41.56545696316253,-101.63051227496726,0.01791887749086185,8398.65,8380.0,8429.07
2018-03-23 09:00:00.000,BTCUSDT,8481.0,8554.0,8466.0,8481.51,1158.289922,9858244.11774204,8387,0,8462.522,8478.759224087313,41.60695829256753,-95.17186095000034,0.010375510964439115,8481.0,8398.65,8380.0
2018-03-23 10:00:00.000,BTCUSDT,8488.25,8508.0,8401.0,8471.0,1219.460463,10308561.84509465,7963,1,8446.542000000001,8477.348456071437,40.96132842572752,-89.86548898941328,0.012631330421437846,8481.51,8481.0,8398.65
2018-03-23 11:00:00.000,BTCUSDT,8474.0,8523.0,8398.0,8510.0,968.383006,8188657.72910088,6625,0,8439.542000000001,8483.285100422085,44.40857258914251,-81.57285581243559,0.014688601645123384,8471.0,8481.51,8481.0
2018-03-23 12:00:00.000,BTCUSDT,8509.99,8510.71,8279.99,8299.0,2163.558978,18142728.50409104,13473,1,8426.342,8449.77871852716,33.1357086986373,-90.97808217448983,0.027800939872273688,8510.0,8471.0,8481.51
2018-03-23 13:00:00.000,BTCUSDT,8299.0,8372.98,8269.0,8369.0,1755.425609,14599025.34379789,13590,1,8422.237,8435.09167879495,38.695518572861964,-91.72601642197515,0.012424423467558796,8299.0,8510.0,8471.0
2018-03-23 14:00:00.000,BTCUSDT,8369.0,8605.0,8360.0,8566.97,2762.216102,23463460.66127341,21926,1,8438.619999999999,8459.069555377686,51.08364910425539,-75.47421543157725,0.028598209168469134,8369.0,8299.0,8510.0
2018-03-23 15:00:00.000,BTCUSDT,8566.98,8687.98,8553.63,8613.0,2424.52933,20887223.42920689,18821,1,8457.012999999999,8487.05690894538,53.43954987934221,-58.20930906666035,0.015598513874375986,8566.97,8369.0,8299.0
2018-03-23 16:00:00.000,BTCUSDT,8618.0,8663.78,8570.0,8640.0,1418.144384,12213290.13454597,11021,0,8483.012999999999,8514.864743682583,54.8142621044991,-41.865472922447225,0.010854166666666743,8613.0,8566.97,8369.0
2018-03-23 17:00:00.000,BTCUSDT,8640.0,8685.0,8605.93,8639.79,1484.521148,12824137.76786234,10329,0,8507.127,8537.578426649387,54.80070955443394,-28.60012582458876,0.009151842810994215,8640.0,8613.0,8566.97
2018-03-23 18:00:00.000,BTCUSDT,8639.79,8749.5,8559.25,8622.01,2729.905774,23634324.70443968,17248,1,8521.228,8552.929621804044,53.5925371520835,-19.29946783253945,0.022065620429575005,8639.79,8640.0,8613.0
2018-03-23 19:00:00.000,BTCUSDT,8618.02,8650.89,8583.0,8623.99,975.562818,8405956.00932376,9041,0,8535.475999999999,8565.849690566944,53.71491474718262,-11.634741852072693,0.007872226196922703,8622.01,8639.79,8640.0
2018-03-23 20:00:00.000,BTCUSDT,8623.99,8713.13,8559.25,8611.0,1257.302946,10816869.6879179,10774,1,8549.476,8574.058837736591,52.7324417684383,-6.533264324903939,0.01787016606665883,8623.99,8622.01,8639.79
